user_time,user_text,user_len,llm_time,llm_text,llm_len,recog_emo,filler_time,filler_text
19:54:26.798,,3,None,,0,Relax,19:54:29.215,あーえっと_normal.wav
19:54:33.568,,3,None,,0,Sadness,19:54:35.991,あーえっと_normal.wavえっとね_normal.wav
19:54:36.736,,2,None,,0,Sadness,19:54:39.182,あーえっと_normal.wavえっとね_normal.wavうん、うん_normal.wav
19:54:40.099,,2,None,,0,Sadness,19:54:42.104,あーえっと_normal.wavえっとね_normal.wavうん、うん_normal.wavおぉー_normal.wav
19:54:43.016,,2,None,,0,Relax,19:54:45.274,あーえっと_normal.wavえっとね_normal.wavうん、うん_normal.wavおぉー_normal.wavえっとね_normal.wav
19:54:46.176,,2,None,,0,Relax,19:54:48.460,あーえっと_normal.wavえっとね_normal.wavうん、うん_normal.wavおぉー_normal.wavえっとね_normal.wavあー、えっと_normal.wav
19:54:49.382,,3,None,,0,Relax,19:54:52.172,あーえっと_normal.wavえっとね_normal.wavうん、うん_normal.wavおぉー_normal.wavえっとね_normal.wavあー、えっと_normal.wavはい_normal.wav
19:54:54.039,,2,None,,0,Relax,19:54:55.365,あーえっと_normal.wavえっとね_normal.wavうん、うん_normal.wavおぉー_normal.wavえっとね_normal.wavあー、えっと_normal.wavはい_normal.wavうぅーーーん_normal.wav
19:54:57.546,,3,None,,0,Relax,19:54:59.953,あーえっと_normal.wavえっとね_normal.wavうん、うん_normal.wavおぉー_normal.wavえっとね_normal.wavあー、えっと_normal.wavはい_normal.wavうぅーーーん_normal.wavおぉー_normal.wav
19:55:08.858,,3,None,,0,Relax,19:55:11.264,あーえっと_normal.wavえっとね_normal.wavうん、うん_normal.wavおぉー_normal.wavえっとね_normal.wavあー、えっと_normal.wavはい_normal.wavうぅーーーん_normal.wavおぉー_normal.wavはい_normal.wav
19:55:12.201,,2,None,,0,Relax,19:55:14.468,あーえっと_normal.wavえっとね_normal.wavうん、うん_normal.wavおぉー_normal.wavえっとね_normal.wavあー、えっと_normal.wavはい_normal.wavうぅーーーん_normal.wavおぉー_normal.wavはい_normal.wavおー_normal.wav
19:55:15.389,,2,None,,0,Relax,19:55:17.672,あーえっと_normal.wavえっとね_normal.wavうん、うん_normal.wavおぉー_normal.wavえっとね_normal.wavあー、えっと_normal.wavはい_normal.wavうぅーーーん_normal.wavおぉー_normal.wavはい_normal.wavおー_normal.wavあー_normal.wav
19:55:18.572,,2,None,,0,Relax,19:55:20.845,あーえっと_normal.wavえっとね_normal.wavうん、うん_normal.wavおぉー_normal.wavえっとね_normal.wavあー、えっと_normal.wavはい_normal.wavうぅーーーん_normal.wavおぉー_normal.wavはい_normal.wavおー_normal.wavあー_normal.wavうーん_normal.wav
19:55:34.440,,3,None,,0,Relax,19:55:37.113,あーえっと_normal.wavえっとね_normal.wavうん、うん_normal.wavおぉー_normal.wavえっとね_normal.wavあー、えっと_normal.wavはい_normal.wavうぅーーーん_normal.wavおぉー_normal.wavはい_normal.wavおー_normal.wavあー_normal.wavうーん_normal.wavあーえっと_normal.wav
19:55:38.073,,2,None,,0,Relax,19:55:40.085,あーえっと_normal.wavえっとね_normal.wavうん、うん_normal.wavおぉー_normal.wavえっとね_normal.wavあー、えっと_normal.wavはい_normal.wavうぅーーーん_normal.wavおぉー_normal.wavはい_normal.wavおー_normal.wavあー_normal.wavうーん_normal.wavあーえっと_normal.wavあぁー_normal.wav
19:55:55.487,,3,None,,0,Relax,19:55:58.162,あーえっと_normal.wavえっとね_normal.wavうん、うん_normal.wavおぉー_normal.wavえっとね_normal.wavあー、えっと_normal.wavはい_normal.wavうぅーーーん_normal.wavおぉー_normal.wavはい_normal.wavおー_normal.wavあー_normal.wavうーん_normal.wavあーえっと_normal.wavあぁー_normal.wavえーっと_normal.wav
19:55:58.917,,2,None,,0,Relax,19:56:01.336,あーえっと_normal.wavえっとね_normal.wavうん、うん_normal.wavおぉー_normal.wavえっとね_normal.wavあー、えっと_normal.wavはい_normal.wavうぅーーーん_normal.wavおぉー_normal.wavはい_normal.wavおー_normal.wavあー_normal.wavうーん_normal.wavあーえっと_normal.wavあぁー_normal.wavえーっと_normal.wavうーん_normal.wav
19:56:02.234,,2,None,,0,Relax,19:56:04.501,あーえっと_normal.wavえっとね_normal.wavうん、うん_normal.wavおぉー_normal.wavえっとね_normal.wavあー、えっと_normal.wavはい_normal.wavうぅーーーん_normal.wavおぉー_normal.wavはい_normal.wavおー_normal.wavあー_normal.wavうーん_normal.wavあーえっと_normal.wavあぁー_normal.wavえーっと_normal.wavうーん_normal.wavあぁー_normal.wav
19:56:16.381,,4,None,,0,Relax,19:56:19.838,あーえっと_normal.wavえっとね_normal.wavうん、うん_normal.wavおぉー_normal.wavえっとね_normal.wavあー、えっと_normal.wavはい_normal.wavうぅーーーん_normal.wavおぉー_normal.wavはい_normal.wavおー_normal.wavあー_normal.wavうーん_normal.wavあーえっと_normal.wavあぁー_normal.wavえーっと_normal.wavうーん_normal.wavあぁー_normal.wavうん、うん_normal.wav
19:56:20.744,,2,None,,0,Relax,19:56:23.251,あーえっと_normal.wavえっとね_normal.wavうん、うん_normal.wavおぉー_normal.wavえっとね_normal.wavあー、えっと_normal.wavはい_normal.wavうぅーーーん_normal.wavおぉー_normal.wavはい_normal.wavおー_normal.wavあー_normal.wavうーん_normal.wavあーえっと_normal.wavあぁー_normal.wavえーっと_normal.wavうーん_normal.wavあぁー_normal.wavうん、うん_normal.wavえっとね_normal.wav
19:56:24.129,,2,None,,0,Relax,19:56:26.375,あーえっと_normal.wavえっとね_normal.wavうん、うん_normal.wavおぉー_normal.wavえっとね_normal.wavあー、えっと_normal.wavはい_normal.wavうぅーーーん_normal.wavおぉー_normal.wavはい_normal.wavおー_normal.wavあー_normal.wavうーん_normal.wavあーえっと_normal.wavあぁー_normal.wavえーっと_normal.wavうーん_normal.wavあぁー_normal.wavうん、うん_normal.wavえっとね_normal.wavえっとね_normal.wav
